name,position,group,club,division,based_in,division_tier,tier_quality,date_of_birth,birth_month,birth_quarter,age_(days)_on_1_july_2015,age_(months)_on_1_july_2015,age_(years)_on_1_july_2015,birth_city,nation_of_birth,birth_region,nationality,second_nationality,height_(ft_in),height_(ft),height_(in),height_(cm),weight_(kg),goals,appearances,is_top_4_tier,train_or_test
Oscar Threlkeld,"D (RC), DM, M (C)",Defender,Plymouth,English Football League 2,ENG,ENG4,5,17/12/1985,12,2,10788,354,21,Bolton,ENG,UK & Ireland,ENG,,,,,185,75,0,6,,
Jack Ward,AM (C),Forward,NaN,NaN,ENG,NONE,7,07/05/1985,5,3,11012,361,21,London,ENG,UK & Ireland,ENG,,,,,187,88,0,0,,
Remi Matthews,GK,Goalkeeper,Burton,English Football League 1,ENG,ENG3,4,16/09/1984,9,1,11245,369,21,Gorleston on Sea,ENG,UK & Ireland,ENG,,,,,184,78,0,0,,
Sam Westley,D (RL),Defender,VVV,Belgian Pro League,NED,BEL1,3,14/09/1984,9,1,11247,369,21,NaN,ENG,UK & Ireland,ENG,,,,,179,76,0,0,,
Ryan Lloyd,AM (L),Forward,Port Vale,English Football League 1,ENG,ENG3,4,13/07/1984,7,4,11310,371,21,NewcastleNaNunderNaNLyme,ENG,UK & Ireland,ENG,,,,,178,65,0,12,,
Jack Powell,M (C),Midfielder,Millwall,English Football League 1,ENG,ENG3,4,13/05/1984,5,3,11371,373,21,NaN,ENG,UK & Ireland,ENG,,,,,186,75,0,5,,
Matthew Young,D (RC),Defender,NaN,NaN,ENG,NONE,7,31/10/1983,10,1,11566,380,21,Romford,ENG,UK & Ireland,ENG,IRL,,,,180,71,0,22,,
Connor Oliver,M (C),Midfielder,Blackpool,English Football League 1,ENG,ENG3,4,22/12/1982,12,2,11879,390,21,Cramlington,ENG,UK & Ireland,ENG,,,,,185,72,0,9,,
Keenah Rosser,D (R),Defender,Rugby,NaN,ENG,NONE,7,28/09/1982,9,1,11964,393,21,Birmingham,ENG,UK & Ireland,ENG,,,,,178,74,0,0,,
Carl Lawson,ST (C),Forward,Sunderland,English Premier Division,ENG,ENG1,1,18/12/1980,12,2,12613,414,21,Sunderland,ENG,UK & Ireland,ENG,,,,,167,65,0,0,,
Matt Ingram,GK,Goalkeeper,Wycombe,English Football League 2,ENG,ENG4,5,19/03/1980,3,3,12887,423,21,High Wycombe,ENG,UK & Ireland,ENG,,,,,191,78,0,121,,
Josh Vela,M (C),Midfielder,Bolton,English Football League Championship,ENG,ENG2,3,15/10/1979,10,1,13043,428,21,Salford,ENG,UK & Ireland,ENG,,,,,182,73,0,43,,
Joel Dixon,GK,Goalkeeper,Barrow,NaN,ENG,NONE,7,09/12/1993,12,2,7874,258,21,Middlesbrough,ENG,UK & Ireland,ENG,,,,,187,82,0,27,,
Callum Bennett,D (R),Defender,NaN,NaN,ENG,NONE,7,05/12/1993,12,2,7878,258,21,Ipswich,ENG,UK & Ireland,ENG,,,,,176,67,0,0,,
Kyle de Silva,AM (C),Forward,Notts Co,English Football League 2,ENG,ENG4,5,30/10/1993,10,1,7914,260,21,Croydon,ENG,UK & Ireland,ENG,,,,,178,72,0,7,,
Tom Owen,ST (C),Forward,NaN,NaN,ENG,NONE,7,16/10/1993,10,1,7928,260,21,York,ENG,UK & Ireland,ENG,,,,,188,81,0,0,,
Corby Moore,M/AM (C),Midfielder,Forest Green,NaN,ENG,NONE,7,06/10/1993,10,1,7938,260,21,Bournemouth,ENG,UK & Ireland,ENG,,,,,173,64,0,12,,
Grant Smith,GK,Goalkeeper,NaN,NaN,ENG,NONE,7,01/10/1993,10,1,7943,261,21,NaN,ENG,UK & Ireland,ENG,,,,,185,82,0,0,,
Jack Munns,M/AM (C),Midfielder,Cheltenham,NaN,ENG,NONE,7,18/09/1993,9,1,7956,261,21,Dagenham,ENG,UK & Ireland,ENG,,,,,166,65,0,0,,
Jordan Gibbons,D/WB/M (R),Defender,Yeovil,English Football League 2,ENG,ENG4,5,18/09/1993,9,1,7956,261,21,Bromley,ENG,UK & Ireland,ENG,,,,,178,69,0,1,,
Terry Kennedy,D (C),Defender,Sheff Utd,English Football League 1,ENG,ENG3,4,14/07/1993,7,4,8022,263,21,Barnsley,ENG,UK & Ireland,ENG,,,,,181,78,0,18,,
Shane Lewis,GK,Goalkeeper,NaN,NaN,ENG,NONE,7,24/03/1993,3,3,8134,267,21,NaN,ENG,UK & Ireland,ENG,,,,,186,80,0,0,,
Lucas Dawson,M (C),Midfielder,AFC Telford,NaN,ENG,NONE,7,18/02/1993,2,2,8168,268,21,StokeNaNonNaNTrent,ENG,UK & Ireland,ENG,,,,,181,74,0,0,,
Joe Davis,D (C),Defender,Leicester,English Premier Division,ENG,ENG1,1,18/12/1992,12,2,8230,270,21,Burnley,ENG,UK & Ireland,ENG,,,,,183,73,0,26,,
Mitch Hancox,D (L),Defender,Birmingham,English Football League Championship,ENG,ENG2,3,06/12/1992,12,2,8242,270,21,Solihull,ENG,UK & Ireland,ENG,,,,,178,71,0,33,,
George Long,GK,Goalkeeper,Sheff Utd,English Football League 1,ENG,ENG3,4,25/10/1992,10,1,8284,272,21,Sheffield,ENG,UK & Ireland,ENG,,,,,183,79,0,88,,
Jadan Hall,M/AM (R),Midfielder,NaN,NaN,ENG,NONE,7,19/10/1992,10,1,8290,272,21,Manchester,ENG,UK & Ireland,ENG,,,,,183,77,0,8,,
Jake Weekes,GK,Goalkeeper,NaN,NaN,ENG,NONE,7,19/09/1992,9,1,8320,273,21,Sutton,ENG,UK & Ireland,ENG,,,,,189,86,0,16,,
Jamal Blackman,GK,Goalkeeper,Chelsea,English Premier Division,ENG,ENG1,1,18/09/1992,9,1,8321,273,21,Croydon,ENG,UK & Ireland,ENG,BRB,,,,199,103,0,0,,
Jon Maxted,GK,Goalkeeper,Forest Green,NaN,ENG,NONE,7,09/09/1992,9,1,8330,273,21,Leeds,ENG,UK & Ireland,ENG,,,,,183,71,0,0,,
Jared Sims,"M/AM (C), ST (C)",Midfielder,NaN,NaN,ENG,NONE,7,05/12/1991,12,2,8609,282,21,Truro,ENG,UK & Ireland,ENG,,,,,178,68,0,3,,
Jack Phillips,M (C),Midfielder,Accrington,English Football League 2,ENG,ENG4,5,31/10/1991,10,1,8644,284,21,Liverpool,ENG,UK & Ireland,ENG,,,,,179,76,0,0,,
Sean Grace,D (C),Defender,NaN,NaN,ENG,NONE,7,29/10/1991,10,1,8646,284,21,Enfield,ENG,UK & Ireland,ENG,,,,,179,75,0,4,,
Jordan Jackson,M (R),Midfielder,NaN,NaN,ENG,NONE,7,25/10/1991,10,1,8650,284,21,London,ENG,UK & Ireland,ENG,,,,,183,78,0,0,,
Jack Barthram,D/WB (R),Defender,Cheltenham,NaN,ENG,NONE,7,04/10/1991,10,1,8671,284,21,London,ENG,UK & Ireland,ENG,,,,,173,65,0,16,,
Ryan Edwards,D (C),Defender,Morecambe,English Football League 2,ENG,ENG4,5,23/02/1991,2,2,8894,292,21,Liverpool,ENG,UK & Ireland,ENG,,,,,181,82,0,75,,
Jake Cook,D (R),Defender,NaN,NaN,WAL,NONE,7,10/02/1991,2,2,8907,292,21,Shrewsbury,ENG,UK & Ireland,ENG,,,,,181,76,0,0,,
Jamie Spencer,ST (C),Forward,Kidderminster,NaN,ENG,NONE,7,29/09/1990,9,1,9041,297,21,Solihull,ENG,UK & Ireland,ENG,,,,,180,75,0,8,,
Kieran Kennedy,D (C),Defender,Motherwell,Scottish Premiership,SCO,SCO1,3,20/06/1990,6,4,9142,300,21,Manchester,ENG,UK & Ireland,ENG,,,,,183,81,0,0,,
Jake Fowler,"AM (RLC), ST (C)",Forward,NaN,NaN,ENG,NONE,7,21/01/1990,1,2,9292,305,21,Sunderland,ENG,UK & Ireland,ENG,,,,,178,74,0,4,,
Mani O'Sullivan,AM (RL),Forward,NaN,NaN,ENG,NONE,7,10/09/1989,9,1,9425,309,21,NaN,ENG,UK & Ireland,ENG,IRL,,,,181,76,0,0,,
Louis Bruce,D (R),Defender,Frickley,NaN,ENG,NONE,7,12/10/1988,10,1,9758,320,21,Beverley,ENG,UK & Ireland,ENG,,,,,177,73,0,47,,
Matthew Challoner,D/WB (R),Defender,Southport,NaN,ENG,NONE,7,04/10/1988,10,1,9766,320,21,Blackburn,ENG,UK & Ireland,ENG,,,,,176,75,0,48,,
Jarrett Rivers,M/AM (C),Midfielder,Blackpool,English Football League 1,ENG,ENG3,4,19/09/1988,9,1,9781,321,21,Spennymoor,ENG,UK & Ireland,ENG,,,,,178,72,0,0,,
Lloyd Allinson,GK,Goalkeeper,Huddersfield,English Football League Championship,ENG,ENG2,3,01/06/1988,6,4,9891,325,21,Rothwell (West Yorkshire),ENG,UK & Ireland,ENG,,,,,188,84,0,14,,
Niall Thompson,M/AM (R),Midfielder,NaN,NaN,ENG,NONE,7,27/10/1987,10,1,10109,332,21,Derby,ENG,UK & Ireland,ENG,,,,,173,64,0,33,,
Curtis Thompson,"WB (R), M (RC)",Defender,Notts Co,English Football League 2,ENG,ENG4,5,04/10/1987,10,1,10132,332,21,Nottingham,ENG,UK & Ireland,ENG,,,,,178,77,0,46,,
Jack Robinson,D (L),Defender,Q.P.R.,English Football League Championship,ENG,ENG2,3,12/05/1987,5,3,10277,337,21,Warrington,ENG,UK & Ireland,ENG,,,,,180,64,0,79,,
Darren Holden,D/WB (L),Defender,Ross County,Scottish Premiership,SCO,SCO1,3,10/04/1987,4,3,10309,338,21,NaN,ENG,UK & Ireland,ENG,RSA,,,,181,70,0,58,,
Jamie Stephens,GK,Goalkeeper,Barnet,English Football League 2,ENG,ENG4,5,19/03/1987,3,3,10331,339,21,WottonNaNunderNaNEdge,ENG,UK & Ireland,ENG,,,,,183,70,0,28,,
Raajan Gill,GK,Goalkeeper,Romulus,NaN,ENG,NONE,7,05/10/1986,10,1,10496,344,21,Birmingham,ENG,UK & Ireland,ENG,IND,,,,183,63,0,1,,
Will Norris,GK,Goalkeeper,Braintree,NaN,ENG,NONE,7,01/10/1986,10,1,10500,345,21,NaN,ENG,UK & Ireland,ENG,,,,,188,81,0,78,,
Alie Sesay,D (C),Defender,Leicester,English Premier Division,ENG,ENG1,1,14/09/1984,9,1,11247,369,21,Enfield,ENG,UK & Ireland,ENG,SLE,,,,183,75,0,3,,
Adam Langley,M/AM (R),Midfielder,NaN,NaN,ENG,NONE,7,13/07/1984,7,4,11310,371,21,Cannock,ENG,UK & Ireland,ENG,,,,,194,84,0,0,,
Ryan Watson,M/AM (RC),Midfielder,Northampton,English Football League 2,ENG,ENG4,5,07/02/1984,2,2,11467,376,21,Crewe,ENG,UK & Ireland,ENG,,,,,185,73,0,5,,
Jak Alnwick,GK,Goalkeeper,Port Vale,English Football League 1,ENG,ENG3,4,23/01/1983,1,2,11847,389,22,NaN,ENG,UK & Ireland,ENG,,,,,188,83,0,13,,
Lewis Hawkins,M (C),Midfielder,Hartlepool,English Football League 2,ENG,ENG4,5,16/01/1983,1,2,11854,389,22,Middlesbrough,ENG,UK & Ireland,ENG,,,,,181,80,0,19,,
Daniel Bentley,GK,Goalkeeper,Southend,English Football League 1,ENG,ENG3,4,28/09/1982,9,1,11964,393,22,Basildon,ENG,UK & Ireland,ENG,,,,,194,73,0,102,,
Jonathan Bond,GK,Goalkeeper,Reading,English Football League Championship,ENG,ENG2,3,27/05/1980,5,3,12818,421,22,Hemel Hempstead,ENG,UK & Ireland,ENG,WAL,,,,192,88,0,36,,
Andre Wisdom,D (RC),Defender,Norwich,English Premier Division,ENG,ENG1,1,03/11/1979,11,1,13024,427,22,Leeds,ENG,UK & Ireland,ENG,JAM,,,,186,77,0,70,,
Richard Brindley,D (R),Defender,Colchester,English Football League 1,ENG,ENG3,4,27/03/1979,3,3,13245,435,22,Norwich,ENG,UK & Ireland,ENG,,,,,178,70,0,59,,
David Atkinson,"D (RC), DM",Defender,Carlisle,English Football League 2,ENG,ENG4,5,18/05/1977,5,3,13923,457,22,Shildon,ENG,UK & Ireland,ENG,,,,,181,76,0,7,,
Jordan Richards,D (R),Defender,Hartlepool,English Football League 2,ENG,ENG4,5,14/03/1975,3,3,14719,483,22,Sunderland,ENG,UK & Ireland,ENG,,,,,176,72,0,41,,
Calum Kitscha,GK,Goalkeeper,Cheltenham,NaN,ENG,NONE,7,06/04/1993,4,3,8121,266,22,Enfield,ENG,UK & Ireland,ENG,POL,,,,186,84,0,87,,
Sam Johnstone,GK,Goalkeeper,Man Utd,English Premier Division,ENG,ENG1,1,25/03/1993,3,3,8133,267,22,Preston,ENG,UK & Ireland,ENG,,,,,194,86,0,70,,
Haydn Whitcombe,GK,Goalkeeper,NaN,NaN,ENG,NONE,7,24/03/1993,3,3,8134,267,22,Stourbridge,ENG,UK & Ireland,ENG,,,,,187,81,0,0,,
Jake Bidwell,D (L),Defender,Brentford,English Football League Championship,ENG,ENG2,3,17/03/1993,3,3,8141,267,22,Southport,ENG,UK & Ireland,ENG,,,,,183,70,0,145,,
Lloyd Matthews,ST (C),Forward,NaN,NaN,ENG,NONE,7,19/01/1993,1,2,8198,269,22,NaN,ENG,UK & Ireland,ENG,,,,,185,78,0,0,,
Jack Butland,GK,Goalkeeper,Stoke,English Premier Division,ENG,ENG1,1,22/11/1992,11,1,8256,271,22,Clevedon,ENG,UK & Ireland,ENG,,,,,196,94,0,111,,
Larnell Cole,"M (R), AM (RC)",Midfielder,Shrewsbury,English Football League 1,ENG,ENG3,4,26/10/1992,10,1,8283,272,22,Manchester,ENG,UK & Ireland,ENG,,,,,168,66,0,3,,
Charlie Hunter,D (R),Defender,Biggleswade Town,NaN,ENG,NONE,7,19/09/1992,9,1,8320,273,22,Borehamwood,ENG,UK & Ireland,ENG,,,,,158,59,0,36,,
Josh McEachran,"DM, M (C)",Midfielder,Brentford,English Football League Championship,ENG,ENG2,3,18/09/1992,9,1,8321,273,22,Oxford,ENG,UK & Ireland,ENG,SCO,,,,180,68,0,88,,
Sam Orritt,M/AM (R),Midfielder,Cowdenbeath,Scottish League 1,SCO,SCO3,6,09/03/1992,3,3,8514,279,22,Doncaster,ENG,UK & Ireland,ENG,,,,,176,69,0,0,,
Joe Gaughan,ST (C),Forward,NaN,NaN,ENG,NONE,7,17/02/1992,2,2,8535,280,22,Bradford,ENG,UK & Ireland,ENG,,,,,183,78,0,0,,
Connor Ripley,GK,Goalkeeper,Motherwell,Scottish Premiership,SCO,SCO1,3,03/01/1992,1,2,8580,281,22,Blackburn,ENG,UK & Ireland,ENG,,,,,188,76,0,17,,
